any;municipi;concepte;sexe;estat;valor
2021;Cabó;proporció de població de 0 a 15 anys (%);total;;10,31
2021;Cabó;proporció de població de 16 a 64 anys (%);homes;;67,35
2021;Cabó;proporció de població de 16 a 64 anys (%);dones;;54,17
2021;Cabó;proporció de població de 16 a 64 anys (%);total;;60,82
2021;Cabó;proporció de població de 65 anys o més (%);homes;;24,49
2021;Cabó;proporció de població de 65 anys o més (%);dones;;33,33
2021;Cabó;proporció de població de 65 anys o més (%);total;;28,87
2021;Cabó;edat mitjana;homes;;49,19
2021;Cabó;edat mitjana;dones;;50,04
2021;Cabó;edat mitjana;total;;49,61
2021;Cabó;edat mediana;homes;;49,5
2021;Cabó;edat mediana;dones;;52,0
2021;Cabó;edat mediana;total;;51,2
2021;Cabra del Camp;proporció sobre la població (%);homes;;52,77
2021;Cabra del Camp;proporció sobre la població (%);dones;;47,23
2021;Cabra del Camp;proporció sobre la població (%);total;;100,00
2021;Cabra del Camp;proporció de població de 0 a 15 anys (%);homes;;13,12
2021;Cabra del Camp;proporció de població de 0 a 15 anys (%);dones;;14,14
2021;Cabra del Camp;proporció de població de 0 a 15 anys (%);total;;13,60
2021;Cabra del Camp;proporció de població de 16 a 64 anys (%);homes;;69,44
2021;Cabra del Camp;proporció de població de 16 a 64 anys (%);dones;;65,86
2021;Cabra del Camp;proporció de població de 16 a 64 anys (%);total;;67,75
2021;Cabra del Camp;proporció de població de 65 anys o més (%);homes;;17,44
2021;Cabra del Camp;proporció de població de 65 anys o més (%);dones;;20,00
2021;Cabra del Camp;proporció de població de 65 anys o més (%);total;;18,65
2021;Cabra del Camp;edat mitjana;homes;;42,91
2021;Cabra del Camp;edat mitjana;dones;;44,34
2021;Cabra del Camp;edat mitjana;total;;43,58
2021;Cabra del Camp;edat mediana;homes;;44,7
2021;Cabra del Camp;edat mediana;dones;;45,3
2021;Cabra del Camp;edat mediana;total;;45,0
2021;Cabrera d'Anoia;proporció sobre la població (%);homes;;52,86
2021;Cabrera d'Anoia;proporció sobre la població (%);dones;;47,14
2021;Cabrera d'Anoia;proporció sobre la població (%);total;;100,00
2021;Cabrera d'Anoia;proporció de població de 0 a 15 anys (%);homes;;15,40
2021;Cabrera d'Anoia;proporció de població de 0 a 15 anys (%);dones;;16,43
2021;Cabrera d'Anoia;proporció de població de 0 a 15 anys (%);total;;15,89
2021;Cabrera d'Anoia;proporció de població de 16 a 64 anys (%);homes;;69,94
2021;Cabrera d'Anoia;proporció de població de 16 a 64 anys (%);dones;;68,38
2021;Cabrera d'Anoia;proporció de població de 16 a 64 anys (%);total;;69,21
2021;Cabrera d'Anoia;proporció de població de 65 anys o més (%);homes;;14,66
2021;Cabrera d'Anoia;proporció de població de 65 anys o més (%);dones;;15,18
2021;Cabrera d'Anoia;proporció de població de 65 anys o més (%);total;;14,90
2021;Cabrera d'Anoia;edat mitjana;homes;;41,98
2021;Cabrera d'Anoia;edat mitjana;dones;;41,89
2021;Cabrera d'Anoia;edat mitjana;total;;41,94
2021;Cabrera d'Anoia;edat mediana;homes;;43,7
2021;Cabrera d'Anoia;edat mediana;dones;;43,4
2021;Cabrera d'Anoia;edat mediana;total;;43,5
2021;Cabrera de Mar;proporció sobre la població (%);homes;;50,27
2021;Cabrera de Mar;proporció sobre la població (%);dones;;49,73
2021;Cabrera de Mar;proporció sobre la població (%);total;;100,00
2021;Cabrera de Mar;proporció de població de 0 a 15 anys (%);homes;;16,31
2021;Cabrera de Mar;proporció de població de 0 a 15 anys (%);dones;;15,78
2021;Cabrera de Mar;proporció de població de 0 a 15 anys (%);total;;16,05
2021;Cabrera de Mar;proporció de població de 16 a 64 anys (%);homes;;65,51
2021;Cabrera de Mar;proporció de població de 16 a 64 anys (%);dones;;65,63
2021;Cabrera de Mar;proporció de població de 16 a 64 anys (%);total;;65,57
2021;Cabrera de Mar;proporció de població de 65 anys o més (%);homes;;18,18
2021;Cabrera de Mar;proporció de població de 65 anys o més (%);dones;;18,59
2021;Cabrera de Mar;proporció de població de 65 anys o més (%);total;;18,38
2021;Cabrera de Mar;edat mitjana;homes;;42,65
2021;Cabrera de Mar;edat mitjana;dones;;43,71
2021;Cabrera de Mar;edat mitjana;total;;43,17
2021;Cabrera de Mar;edat mediana;homes;;44,8
2021;Cabrera de Mar;edat mediana;dones;;45,9
2021;Cabrera de Mar;edat mediana;total;;45,3
2021;Cabrils;proporció sobre la població (%);homes;;49,63
2021;Cabrils;proporció sobre la població (%);dones;;50,37
2021;Cabrils;proporció sobre la població (%);total;;100,00
2021;Cabrils;proporció de població de 0 a 15 anys (%);homes;;18,01
2021;Cabrils;proporció de població de 0 a 15 anys (%);dones;;17,17
2021;Cabrils;proporció de població de 0 a 15 anys (%);total;;17,59
2021;Cabrils;proporció de població de 16 a 64 anys (%);homes;;66,72
2021;Cabrils;proporció de població de 16 a 64 anys (%);dones;;67,08
2021;Cabrils;proporció de població de 16 a 64 anys (%);total;;66,90
2021;Cabrils;proporció de població de 65 anys o més (%);homes;;15,27
2021;Cabrils;proporció de població de 65 anys o més (%);dones;;15,75
2021;Cabrils;proporció de població de 65 anys o més (%);total;;15,51
2021;Cabrils;edat mitjana;homes;;41,00
2021;Cabrils;edat mitjana;dones;;42,06
2021;Cabrils;edat mitjana;total;;41,53
2021;Cabrils;edat mediana;homes;;44,1
2021;Cabrils;edat mediana;dones;;44,8
2021;Cabrils;edat mediana;total;;44,5
2021;Cadaqués;proporció sobre la població (%);homes;;48,82
2021;Cadaqués;proporció sobre la població (%);dones;;51,18
2021;Cadaqués;proporció sobre la població (%);total;;100,00
2021;Cadaqués;proporció de població de 0 a 15 anys (%);homes;;13,89
2021;Cadaqués;proporció de població de 0 a 15 anys (%);dones;;13,25
2021;Cadaqués;proporció de població de 0 a 15 anys (%);total;;13,56
2021;Cadaqués;proporció de població de 16 a 64 anys (%);homes;;68,64
2021;Cadaqués;proporció de població de 16 a 64 anys (%);dones;;66,53
2021;Cadaqués;proporció de població de 16 a 64 anys (%);total;;67,56
2021;Cadaqués;proporció de població de 65 anys o més (%);homes;;17,47
2021;Cadaqués;proporció de població de 65 anys o més (%);dones;;20,22
2021;Cadaqués;proporció de població de 65 anys o més (%);total;;18,88
2021;Cadaqués;edat mitjana;homes;;43,40
2021;Cadaqués;edat mitjana;dones;;44,51
2021;Cadaqués;edat mitjana;total;;43,97
2021;Cadaqués;edat mediana;homes;;44,3
2021;Cadaqués;edat mediana;dones;;44,5
2021;Cadaqués;edat mediana;total;;44,4
2021;Calaf;proporció sobre la població (%);homes;;50,14
2021;Calaf;proporció sobre la població (%);dones;;49,86
2021;Calaf;proporció sobre la població (%);total;;100,00
2021;Calaf;proporció de població de 0 a 15 anys (%);homes;;19,90
2021;Calaf;proporció de població de 0 a 15 anys (%);dones;;18,11
2021;Calaf;proporció de població de 0 a 15 anys (%);total;;19,01
2021;Calaf;proporció de població de 16 a 64 anys (%);homes;;61,87
2021;Calaf;proporció de població de 16 a 64 anys (%);dones;;58,64
2021;Calaf;proporció de població de 16 a 64 anys (%);total;;60,26
2021;Calaf;proporció de població de 65 anys o més (%);homes;;18,23
2021;Calaf;proporció de població de 65 anys o més (%);dones;;23,25
2021;Calaf;proporció de població de 65 anys o més (%);total;;20,74
2021;Calaf;edat mitjana;homes;;41,95
2021;Calaf;edat mitjana;dones;;43,84
2021;Calaf;edat mitjana;total;;42,89
2021;Calaf;edat mediana;homes;;43,5
2021;Calaf;edat mediana;dones;;44,2
2021;Calaf;edat mediana;total;;43,8
2021;Calafell;proporció sobre la població (%);homes;;50,20
2021;Calafell;proporció sobre la població (%);dones;;49,80
2021;Calafell;proporció sobre la població (%);total;;100,00
2021;Calafell;proporció de població de 0 a 15 anys (%);homes;;16,23
2021;Calafell;proporció de població de 0 a 15 anys (%);dones;;14,90
2021;Calafell;proporció de població de 0 a 15 anys (%);total;;15,57
2021;Calafell;proporció de població de 16 a 64 anys (%);homes;;65,24
2021;Calafell;proporció de població de 16 a 64 anys (%);dones;;63,63
2021;Calafell;proporció de població de 16 a 64 anys (%);total;;64,44
2021;Calafell;proporció de població de 65 anys o més (%);homes;;18,54
2021;Calafell;proporció de població de 65 anys o més (%);dones;;21,46
2021;Calafell;proporció de població de 65 anys o més (%);total;;19,99
2021;Calafell;edat mitjana;homes;;42,66
2021;Calafell;edat mitjana;dones;;44,59
2021;Calafell;edat mitjana;total;;43,62
2021;Calafell;edat mediana;homes;;44,0
2021;Calafell;edat mediana;dones;;45,7
2021;Calafell;edat mediana;total;;44,8
2021;Calders;proporció sobre la població (%);homes;;50,80
2021;Calders;proporció sobre la població (%);dones;;49,20
2021;Calders;proporció sobre la població (%);total;;100,00
2021;Calders;proporció de població de 0 a 15 anys (%);homes;;17,22
2021;Calders;proporció de població de 0 a 15 anys (%);dones;;16,25
2021;Calders;proporció de població de 0 a 15 anys (%);total;;16,75
2021;Calders;proporció de població de 16 a 64 anys (%);homes;;66,30
2021;Calders;proporció de població de 16 a 64 anys (%);dones;;65,20
2021;Calders;proporció de població de 16 a 64 anys (%);total;;65,76
2021;Calders;proporció de població de 65 anys o més (%);homes;;16,48
2021;Calders;proporció de població de 65 anys o més (%);dones;;18,55
2021;Calders;proporció de població de 65 anys o més (%);total;;17,50
2021;Calders;edat mitjana;homes;;43,10
2021;Calders;edat mitjana;dones;;43,97
2021;Calders;edat mitjana;total;;43,53
2021;Calders;edat mediana;homes;;44,8
2021;Calders;edat mediana;dones;;45,2
2021;Calders;edat mediana;total;;45,0
2021;Caldes d'Estrac;proporció sobre la població (%);homes;;47,63
2021;Caldes d'Estrac;proporció sobre la població (%);dones;;52,37
2021;Caldes d'Estrac;proporció sobre la població (%);total;;100,00
2021;Caldes d'Estrac;proporció de població de 0 a 15 anys (%);homes;;15,11
2021;Caldes d'Estrac;proporció de població de 0 a 15 anys (%);dones;;13,56
2021;Caldes d'Estrac;proporció de població de 0 a 15 anys (%);total;;14,29
2021;Caldes d'Estrac;proporció de població de 16 a 64 anys (%);homes;;67,89
2021;Caldes d'Estrac;proporció de població de 16 a 64 anys (%);dones;;63,59
2021;Caldes d'Estrac;proporció de població de 16 a 64 anys (%);total;;65,63
2021;Caldes d'Estrac;proporció de població de 65 anys o més (%);homes;;17,01
2021;Caldes d'Estrac;proporció de població de 65 anys o més (%);dones;;22,86
2021;Caldes d'Estrac;proporció de població de 65 anys o més (%);total;;20,07
2021;Caldes d'Estrac;edat mitjana;homes;;42,96
2021;Caldes d'Estrac;edat mitjana;dones;;46,24
2021;Caldes d'Estrac;edat mitjana;total;;44,68
2021;Caldes d'Estrac;edat mediana;homes;;44,9
2021;Caldes d'Estrac;edat mediana;dones;;47,1
2021;Caldes d'Estrac;edat mediana;total;;45,9
2021;Caldes de Malavella;proporció sobre la població (%);homes;;49,93
2021;Caldes de Malavella;proporció sobre la població (%);dones;;50,07
2021;Caldes de Malavella;proporció sobre la població (%);total;;100,00
2021;Caldes de Malavella;proporció de població de 0 a 15 anys (%);homes;;18,23
2021;Caldes de Malavella;proporció de població de 0 a 15 anys (%);dones;;17,38
2021;Caldes de Malavella;proporció de població de 0 a 15 anys (%);total;;17,81
2021;Caldes de Malavella;proporció de població de 16 a 64 anys (%);homes;;66,35
2021;Caldes de Malavella;proporció de població de 16 a 64 anys (%);dones;;64,44
2021;Caldes de Malavella;proporció de població de 16 a 64 anys (%);total;;65,39
2021;Caldes de Malavella;proporció de població de 65 anys o més (%);homes;;15,42
2021;Caldes de Malavella;proporció de població de 65 anys o més (%);dones;;18,18
2021;Caldes de Malavella;proporció de població de 65 anys o més (%);total;;16,80
2021;Caldes de Malavella;edat mitjana;homes;;41,01
2021;Caldes de Malavella;edat mitjana;dones;;42,50
2021;Caldes de Malavella;edat mitjana;total;;41,76
2021;Caldes de Malavella;edat mediana;homes;;43,0
2021;Caldes de Malavella;edat mediana;dones;;43,4
2021;Caldes de Malavella;edat mediana;total;;43,2
2021;Caldes de Montbui;proporció sobre la població (%);homes;;49,74
2021;Caldes de Montbui;proporció sobre la població (%);dones;;50,26
2021;Caldes de Montbui;proporció sobre la població (%);total;;100,00
2021;Caldes de Montbui;proporció de població de 0 a 15 anys (%);homes;;17,33
2021;Caldes de Montbui;proporció de població de 0 a 15 anys (%);dones;;15,31
2021;Caldes de Montbui;proporció de població de 0 a 15 anys (%);total;;16,31
2021;Caldes de Montbui;proporció de població de 16 a 64 anys (%);homes;;66,53
2021;Caldes de Montbui;proporció de població de 16 a 64 anys (%);dones;;63,92
2021;Caldes de Montbui;proporció de població de 16 a 64 anys (%);total;;65,22
2021;Caldes de Montbui;proporció de població de 65 anys o més (%);homes;;16,14
2021;Caldes de Montbui;proporció de població de 65 anys o més (%);dones;;20,78
2021;Caldes de Montbui;proporció de població de 65 anys o més (%);total;;18,47
2021;Caldes de Montbui;edat mitjana;homes;;41,59
2021;Caldes de Montbui;edat mitjana;dones;;44,53
2021;Caldes de Montbui;edat mitjana;total;;43,07
2021;Caldes de Montbui;edat mediana;homes;;43,2
2021;Caldes de Montbui;edat mediana;dones;;45,7
2021;Caldes de Montbui;edat mediana;total;;44,4
2021;Calella;proporció sobre la població (%);homes;;48,59
2021;Calella;proporció sobre la població (%);dones;;51,41
2021;Calella;proporció sobre la població (%);total;;100,00
2021;Calella;proporció de població de 0 a 15 anys (%);homes;;15,71
2021;Calella;proporció de població de 0 a 15 anys (%);dones;;14,48
2021;Calella;proporció de població de 0 a 15 anys (%);total;;15,08
2021;Calella;proporció de població de 16 a 64 anys (%);homes;;66,58
2021;Calella;proporció de població de 16 a 64 anys (%);dones;;61,64
2021;Calella;proporció de població de 16 a 64 anys (%);total;;64,04
2021;Calella;proporció de població de 65 anys o més (%);homes;;17,71
2021;Calella;proporció de població de 65 anys o més (%);dones;;23,88
2021;Calella;proporció de població de 65 anys o més (%);total;;20,88
2021;Calella;edat mitjana;homes;;42,83
2021;Calella;edat mitjana;dones;;46,01
2021;Calella;edat mitjana;total;;44,47
2021;Calella;edat mediana;homes;;44,4
2021;Calella;edat mediana;dones;;46,9
2021;Calella;edat mediana;total;;45,6
2021;Calldetenes;proporció sobre la població (%);homes;;50,84
2021;Calldetenes;proporció sobre la població (%);dones;;49,16
2021;Calldetenes;proporció sobre la població (%);total;;100,00
2021;Calldetenes;proporció de població de 0 a 15 anys (%);homes;;16,48
2021;Calldetenes;proporció de població de 0 a 15 anys (%);dones;;17,13
2021;Calldetenes;proporció de població de 0 a 15 anys (%);total;;16,80
2021;Calldetenes;proporció de població de 16 a 64 anys (%);homes;;66,64
2021;Calldetenes;proporció de població de 16 a 64 anys (%);dones;;63,80
2021;Calldetenes;proporció de població de 16 a 64 anys (%);total;;65,24
2021;Calldetenes;proporció de població de 65 anys o més (%);homes;;16,88
2021;Calldetenes;proporció de població de 65 anys o més (%);dones;;19,07
2021;Calldetenes;proporció de població de 65 anys o més (%);total;;17,96
2021;Calldetenes;edat mitjana;homes;;41,80
2021;Calldetenes;edat mitjana;dones;;43,28
2021;Calldetenes;edat mitjana;total;;42,53
2021;Calldetenes;edat mediana;homes;;42,7
2021;Calldetenes;edat mediana;dones;;43,4
2021;Calldetenes;edat mediana;total;;43,0
2021;Callús;proporció sobre la població (%);homes;;49,38
2021;Callús;proporció sobre la població (%);dones;;50,62
2021;Callús;proporció sobre la població (%);total;;100,00
2021;Callús;proporció de població de 0 a 15 anys (%);homes;;18,27
2021;Callús;proporció de població de 0 a 15 anys (%);dones;;18,29
2021;Callús;proporció de població de 0 a 15 anys (%);total;;18,28
2021;Callús;proporció de població de 16 a 64 anys (%);homes;;68,08
2021;Callús;proporció de població de 16 a 64 anys (%);dones;;60,69
2021;Callús;proporció de població de 16 a 64 anys (%);total;;64,34
2021;Callús;proporció de població de 65 anys o més (%);homes;;13,65
2021;Callús;proporció de població de 65 anys o més (%);dones;;21,01
