any;municipi;concepte;estat;valor
2016;Roses;població ocupada (%);;54,3
2016;Roses;treballadors de baixa qualificació (%);;17,8
2016;Roses;població amb estudis baixos (%);..;null
2016;Roses;població jove sense estudis postobligatoris (%);..;null
2016;Roses;estrangers de països de renda baixa o mitjana (%);;19,2
2016;Roses;renda mitjana per persona (€);;9679
2016;Rosselló;població ocupada (%);;65,3
2016;Rosselló;treballadors de baixa qualificació (%);;14,4
2016;Rosselló;població amb estudis baixos (%);..;null
2016;Rosselló;població jove sense estudis postobligatoris (%);..;null
2016;Rosselló;estrangers de països de renda baixa o mitjana (%);;11,6
2016;Rosselló;renda mitjana per persona (€);;10798
2016;Rourell, el;població ocupada (%);;60,5
2016;Rourell, el;treballadors de baixa qualificació (%);..;null
2016;Rourell, el;població amb estudis baixos (%);..;null
2016;Rourell, el;població jove sense estudis postobligatoris (%);..;null
2016;Rourell, el;estrangers de països de renda baixa o mitjana (%);;9,3
2016;Rourell, el;renda mitjana per persona (€);;10467
2016;Rubí;població ocupada (%);;62,9
2016;Rubí;treballadors de baixa qualificació (%);;14,5
2016;Rubí;població amb estudis baixos (%);..;null
2016;Rubí;població jove sense estudis postobligatoris (%);..;null
2016;Rubí;estrangers de països de renda baixa o mitjana (%);;9,3
2016;Rubí;renda mitjana per persona (€);;11535
2016;Rubió;població ocupada (%);;73,3
2016;Rubió;treballadors de baixa qualificació (%);..;null
2016;Rubió;població amb estudis baixos (%);..;null
2016;Rubió;població jove sense estudis postobligatoris (%);..;null
2016;Rubió;estrangers de països de renda baixa o mitjana (%);;2,2
2016;Rubió;renda mitjana per persona (€);;14247
2016;Rupià;població ocupada (%);;69,8
2016;Rupià;treballadors de baixa qualificació (%);..;null
2016;Rupià;població amb estudis baixos (%);..;null
2016;Rupià;població jove sense estudis postobligatoris (%);..;null
2016;Rupià;estrangers de països de renda baixa o mitjana (%);;8,3
2016;Rupià;renda mitjana per persona (€);;13983
2016;Rupit i Pruit;població ocupada (%);;73,1
2016;Rupit i Pruit;treballadors de baixa qualificació (%);..;null
2016;Rupit i Pruit;població amb estudis baixos (%);..;null
2016;Rupit i Pruit;població jove sense estudis postobligatoris (%);..;null
2016;Rupit i Pruit;estrangers de països de renda baixa o mitjana (%);;2,5
2016;Rupit i Pruit;renda mitjana per persona (€);;13385
2016;Sabadell;població ocupada (%);;62,0
2016;Sabadell;treballadors de baixa qualificació (%);;13,1
2016;Sabadell;població amb estudis baixos (%);..;null
2016;Sabadell;població jove sense estudis postobligatoris (%);..;null
2016;Sabadell;estrangers de països de renda baixa o mitjana (%);;9,3
2016;Sabadell;renda mitjana per persona (€);;12171
2016;Sagàs;població ocupada (%);;77,0
2016;Sagàs;treballadors de baixa qualificació (%);..;null
2016;Sagàs;població amb estudis baixos (%);..;null
2016;Sagàs;població jove sense estudis postobligatoris (%);..;null
2016;Sagàs;estrangers de països de renda baixa o mitjana (%);;2,0
2016;Sagàs;renda mitjana per persona (€);;12734
2016;Salàs de Pallars;població ocupada (%);;69,2
2016;Salàs de Pallars;treballadors de baixa qualificació (%);..;null
2016;Salàs de Pallars;població amb estudis baixos (%);..;null
2016;Salàs de Pallars;població jove sense estudis postobligatoris (%);..;null
2016;Salàs de Pallars;estrangers de països de renda baixa o mitjana (%);;12,6
2016;Salàs de Pallars;renda mitjana per persona (€);;13903
2016;Saldes;població ocupada (%);;65,0
2016;Saldes;treballadors de baixa qualificació (%);..;null
2016;Saldes;població amb estudis baixos (%);..;null
2016;Saldes;població jove sense estudis postobligatoris (%);..;null
2016;Saldes;estrangers de països de renda baixa o mitjana (%);;0,4
2016;Saldes;renda mitjana per persona (€);;20092
2016;Sales de Llierca;població ocupada (%);;55,9
2016;Sales de Llierca;treballadors de baixa qualificació (%);..;null
2016;Sales de Llierca;població amb estudis baixos (%);..;null
2016;Sales de Llierca;població jove sense estudis postobligatoris (%);..;null
2016;Sales de Llierca;estrangers de països de renda baixa o mitjana (%);;0,0
2016;Sales de Llierca;renda mitjana per persona (€);;9680
2016;Sallent;població ocupada (%);;61,8
2016;Sallent;treballadors de baixa qualificació (%);;16,5
2016;Sallent;població amb estudis baixos (%);..;null
2016;Sallent;població jove sense estudis postobligatoris (%);..;null
2016;Sallent;estrangers de països de renda baixa o mitjana (%);;4,8
2016;Sallent;renda mitjana per persona (€);;12474
2016;Salomó;població ocupada (%);;62,0
2016;Salomó;treballadors de baixa qualificació (%);..;null
2016;Salomó;població amb estudis baixos (%);..;null
2016;Salomó;població jove sense estudis postobligatoris (%);..;null
2016;Salomó;estrangers de països de renda baixa o mitjana (%);;20,2
2016;Salomó;renda mitjana per persona (€);;9990
2016;Salou;població ocupada (%);;53,3
2016;Salou;treballadors de baixa qualificació (%);;10,0
2016;Salou;població amb estudis baixos (%);..;null
2016;Salou;població jove sense estudis postobligatoris (%);..;null
2016;Salou;estrangers de països de renda baixa o mitjana (%);;25,8
2016;Salou;renda mitjana per persona (€);;10576
2016;Salt;població ocupada (%);;53,1
2016;Salt;treballadors de baixa qualificació (%);;26,2
2016;Salt;població amb estudis baixos (%);..;null
2016;Salt;població jove sense estudis postobligatoris (%);..;null
2016;Salt;estrangers de països de renda baixa o mitjana (%);;36,4
2016;Salt;renda mitjana per persona (€);;8193
2016;Sanaüja;població ocupada (%);;68,1
2016;Sanaüja;treballadors de baixa qualificació (%);..;null
2016;Sanaüja;població amb estudis baixos (%);..;null
2016;Sanaüja;població jove sense estudis postobligatoris (%);..;null
2016;Sanaüja;estrangers de països de renda baixa o mitjana (%);;6,1
2016;Sanaüja;renda mitjana per persona (€);;11405
2016;Sant Adrià de Besòs;població ocupada (%);;57,5
2016;Sant Adrià de Besòs;treballadors de baixa qualificació (%);;17,1
2016;Sant Adrià de Besòs;població amb estudis baixos (%);..;null
2016;Sant Adrià de Besòs;població jove sense estudis postobligatoris (%);..;null
2016;Sant Adrià de Besòs;estrangers de països de renda baixa o mitjana (%);;10,9
2016;Sant Adrià de Besòs;renda mitjana per persona (€);;10200
2016;Sant Agustí de Lluçanès;població ocupada (%);;80,6
2016;Sant Agustí de Lluçanès;treballadors de baixa qualificació (%);..;null
2016;Sant Agustí de Lluçanès;població amb estudis baixos (%);..;null
2016;Sant Agustí de Lluçanès;població jove sense estudis postobligatoris (%);..;null
2016;Sant Agustí de Lluçanès;estrangers de països de renda baixa o mitjana (%);;2,2
2016;Sant Agustí de Lluçanès;renda mitjana per persona (€);..;null
2016;Sant Andreu de la Barca;població ocupada (%);;65,5
2016;Sant Andreu de la Barca;treballadors de baixa qualificació (%);;14,7
2016;Sant Andreu de la Barca;població amb estudis baixos (%);..;null
2016;Sant Andreu de la Barca;població jove sense estudis postobligatoris (%);..;null
2016;Sant Andreu de la Barca;estrangers de països de renda baixa o mitjana (%);;8,1
2016;Sant Andreu de la Barca;renda mitjana per persona (€);;12118
2016;Sant Andreu de Llavaneres;població ocupada (%);;63,3
2016;Sant Andreu de Llavaneres;treballadors de baixa qualificació (%);;6,7
2016;Sant Andreu de Llavaneres;població amb estudis baixos (%);..;null
2016;Sant Andreu de Llavaneres;població jove sense estudis postobligatoris (%);..;null
2016;Sant Andreu de Llavaneres;estrangers de països de renda baixa o mitjana (%);;5,9
2016;Sant Andreu de Llavaneres;renda mitjana per persona (€);;15337
2016;Sant Andreu Salou;població ocupada (%);;80,5
2016;Sant Andreu Salou;treballadors de baixa qualificació (%);..;null
2016;Sant Andreu Salou;població amb estudis baixos (%);..;null
2016;Sant Andreu Salou;població jove sense estudis postobligatoris (%);..;null
2016;Sant Andreu Salou;estrangers de països de renda baixa o mitjana (%);;0,0
2016;Sant Andreu Salou;renda mitjana per persona (€);;14975
2016;Sant Aniol de Finestres;població ocupada (%);;62,6
2016;Sant Aniol de Finestres;treballadors de baixa qualificació (%);..;null
2016;Sant Aniol de Finestres;població amb estudis baixos (%);..;null
2016;Sant Aniol de Finestres;població jove sense estudis postobligatoris (%);..;null
2016;Sant Aniol de Finestres;estrangers de països de renda baixa o mitjana (%);;4,0
2016;Sant Aniol de Finestres;renda mitjana per persona (€);;12269
2016;Sant Antoni de Vilamajor;població ocupada (%);;66,1
2016;Sant Antoni de Vilamajor;treballadors de baixa qualificació (%);;10,4
2016;Sant Antoni de Vilamajor;població amb estudis baixos (%);..;null
2016;Sant Antoni de Vilamajor;població jove sense estudis postobligatoris (%);..;null
2016;Sant Antoni de Vilamajor;estrangers de països de renda baixa o mitjana (%);;3,6
2016;Sant Antoni de Vilamajor;renda mitjana per persona (€);;13682
2016;Sant Bartomeu del Grau;població ocupada (%);;65,7
2016;Sant Bartomeu del Grau;treballadors de baixa qualificació (%);..;null
2016;Sant Bartomeu del Grau;població amb estudis baixos (%);..;null
2016;Sant Bartomeu del Grau;població jove sense estudis postobligatoris (%);..;null
2016;Sant Bartomeu del Grau;estrangers de països de renda baixa o mitjana (%);;5,9
2016;Sant Bartomeu del Grau;renda mitjana per persona (€);;12773
2016;Sant Boi de Llobregat;població ocupada (%);;63,3
2016;Sant Boi de Llobregat;treballadors de baixa qualificació (%);;14,0
2016;Sant Boi de Llobregat;població amb estudis baixos (%);..;null
2016;Sant Boi de Llobregat;població jove sense estudis postobligatoris (%);..;null
2016;Sant Boi de Llobregat;estrangers de països de renda baixa o mitjana (%);;7,6
2016;Sant Boi de Llobregat;renda mitjana per persona (€);;11808
2016;Sant Boi de Lluçanès;població ocupada (%);;62,0
2016;Sant Boi de Lluçanès;treballadors de baixa qualificació (%);..;null
2016;Sant Boi de Lluçanès;població amb estudis baixos (%);..;null
2016;Sant Boi de Lluçanès;població jove sense estudis postobligatoris (%);..;null
2016;Sant Boi de Lluçanès;estrangers de països de renda baixa o mitjana (%);;4,7
2016;Sant Boi de Lluçanès;renda mitjana per persona (€);;13682
2016;Sant Cebrià de Vallalta;població ocupada (%);;61,1
2016;Sant Cebrià de Vallalta;treballadors de baixa qualificació (%);;8,2
2016;Sant Cebrià de Vallalta;població amb estudis baixos (%);..;null
2016;Sant Cebrià de Vallalta;població jove sense estudis postobligatoris (%);..;null
2016;Sant Cebrià de Vallalta;estrangers de països de renda baixa o mitjana (%);;4,1
2016;Sant Cebrià de Vallalta;renda mitjana per persona (€);;12058
2016;Sant Celoni;població ocupada (%);;62,6
2016;Sant Celoni;treballadors de baixa qualificació (%);;15,4
2016;Sant Celoni;població amb estudis baixos (%);..;null
2016;Sant Celoni;població jove sense estudis postobligatoris (%);..;null
2016;Sant Celoni;estrangers de països de renda baixa o mitjana (%);;8,4
2016;Sant Celoni;renda mitjana per persona (€);;11915
2016;Sant Climent de Llobregat;població ocupada (%);;72,5
2016;Sant Climent de Llobregat;treballadors de baixa qualificació (%);;8,7
2016;Sant Climent de Llobregat;població amb estudis baixos (%);..;null
2016;Sant Climent de Llobregat;població jove sense estudis postobligatoris (%);..;null
2016;Sant Climent de Llobregat;estrangers de països de renda baixa o mitjana (%);;1,0
2016;Sant Climent de Llobregat;renda mitjana per persona (€);;13104
2016;Sant Climent Sescebes;població ocupada (%);;45,1
2016;Sant Climent Sescebes;treballadors de baixa qualificació (%);..;null
2016;Sant Climent Sescebes;població amb estudis baixos (%);..;null
2016;Sant Climent Sescebes;població jove sense estudis postobligatoris (%);..;null
2016;Sant Climent Sescebes;estrangers de països de renda baixa o mitjana (%);;7,5
2016;Sant Climent Sescebes;renda mitjana per persona (€);;12221
2016;Sant Cugat del Vallès;població ocupada (%);;67,2
2016;Sant Cugat del Vallès;treballadors de baixa qualificació (%);;4,5
2016;Sant Cugat del Vallès;població amb estudis baixos (%);..;null
2016;Sant Cugat del Vallès;població jove sense estudis postobligatoris (%);..;null
2016;Sant Cugat del Vallès;estrangers de països de renda baixa o mitjana (%);;6,0
2016;Sant Cugat del Vallès;renda mitjana per persona (€);;19151
2016;Sant Cugat Sesgarrigues;població ocupada (%);;69,9
2016;Sant Cugat Sesgarrigues;treballadors de baixa qualificació (%);..;null
2016;Sant Cugat Sesgarrigues;població amb estudis baixos (%);..;null
2016;Sant Cugat Sesgarrigues;població jove sense estudis postobligatoris (%);..;null
2016;Sant Cugat Sesgarrigues;estrangers de països de renda baixa o mitjana (%);;5,8
2016;Sant Cugat Sesgarrigues;renda mitjana per persona (€);;12328
2016;Sant Esteve de la Sarga;població ocupada (%);;64,5
2016;Sant Esteve de la Sarga;treballadors de baixa qualificació (%);..;null
2016;Sant Esteve de la Sarga;població amb estudis baixos (%);..;null
2016;Sant Esteve de la Sarga;població jove sense estudis postobligatoris (%);..;null
2016;Sant Esteve de la Sarga;estrangers de països de renda baixa o mitjana (%);;11,5
2016;Sant Esteve de la Sarga;renda mitjana per persona (€);;13684
2016;Sant Esteve de Palautordera;població ocupada (%);;68,7
2016;Sant Esteve de Palautordera;treballadors de baixa qualificació (%);;8,8
2016;Sant Esteve de Palautordera;població amb estudis baixos (%);..;null
2016;Sant Esteve de Palautordera;població jove sense estudis postobligatoris (%);..;null
2016;Sant Esteve de Palautordera;estrangers de països de renda baixa o mitjana (%);;2,8
2016;Sant Esteve de Palautordera;renda mitjana per persona (€);;13983
2016;Sant Esteve Sesrovires;població ocupada (%);;68,5
2016;Sant Esteve Sesrovires;treballadors de baixa qualificació (%);;9,2
2016;Sant Esteve Sesrovires;població amb estudis baixos (%);..;null
2016;Sant Esteve Sesrovires;població jove sense estudis postobligatoris (%);..;null
2016;Sant Esteve Sesrovires;estrangers de països de renda baixa o mitjana (%);;2,9
2016;Sant Esteve Sesrovires;renda mitjana per persona (€);;14777
2016;Sant Feliu de Buixalleu;població ocupada (%);;58,7
2016;Sant Feliu de Buixalleu;treballadors de baixa qualificació (%);..;null
